type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
0,24,45,139,324,00324.csv,0.4935108963107044,0.07054447962846688,0.21555939218177236
-1,4,45,140,325,00325.csv,0.5040925100141315,0.07054447962846688,0.21555939218177236
1,4,45,141,326,00326.csv,0.5040925100141315,0.07054447962846688,0.21555939218177236
-1,4,45,142,327,00327.csv,0.4998618305583557,0.07054447962846688,0.21555939218177236
1,4,45,143,328,00328.csv,0.4998618305583557,0.07054447962846688,0.21555939218177236
-1,4,45,144,329,00329.csv,0.4979878726074853,0.07054447962846688,0.21555939218177236
1,4,45,145,330,00330.csv,0.4979878726074853,0.07054447962846688,0.21555939218177236
-1,4,45,146,331,00331.csv,0.4963417185066182,0.07054447962846688,0.21555939218177236
1,4,45,147,332,00332.csv,0.4963417185066182,0.07054447962846688,0.21555939218177236
-1,4,45,148,333,00333.csv,0.4917929386933224,0.07054447962846688,0.21555939218177236
0,24,45,149,334,00334.csv,0.4917929386933224,0.07529263695296735,0.23133088050820763
1,4,45,150,335,00335.csv,0.4917929386933224,0.07529263695296735,0.23133088050820763
0,24,45,151,336,00336.csv,0.4917929386933224,0.06949058639784307,0.21277499941783404
-1,4,45,152,337,00337.csv,0.479753446159943,0.06949058639784307,0.21277499941783404
0,24,45,153,338,00338.csv,0.479753446159943,0.07398267103490748,0.21846704657290444
1,4,45,154,339,00339.csv,0.479753446159943,0.07398267103490748,0.21846704657290444
0,24,45,155,340,00340.csv,0.479753446159943,0.07082227683453572,0.22503636356649642
-1,4,45,156,341,00341.csv,0.4806241366442284,0.07082227683453572,0.22503636356649642
1,4,45,157,342,00342.csv,0.4806241366442284,0.07082227683453572,0.22503636356649642
-1,4,45,158,343,00343.csv,0.49678110302982975,0.07082227683453572,0.22503636356649642
1,4,45,159,344,00344.csv,0.49678110302982975,0.07082227683453572,0.22503636356649642
-1,4,45,160,345,00345.csv,0.48723705417098034,0.07082227683453572,0.22503636356649642
1,4,45,161,346,00346.csv,0.48723705417098034,0.07082227683453572,0.22503636356649642
-1,4,45,162,347,00347.csv,0.48797113717455015,0.07082227683453572,0.22503636356649642
1,4,45,163,348,00348.csv,0.48797113717455015,0.07082227683453572,0.22503636356649642
-1,4,45,164,349,00349.csv,0.0,0.07082227683453572,0.22503636356649642
0,24,45,165,350,00350.csv,0.0,0.07427381128354806,0.2101059262664346
1,4,45,166,351,00351.csv,0.0,0.07427381128354806,0.2101059262664346
0,24,45,167,352,00352.csv,0.0,0.07130649297216696,0.2232776940440932
-1,4,45,168,353,00353.csv,0.48651380611399697,0.07130649297216696,0.2232776940440932
0,24,45,169,354,00354.csv,0.48651380611399697,0.07366259284167591,0.2282881091352574
1,4,45,170,355,00355.csv,0.48651380611399697,0.07366259284167591,0.2282881091352574
0,24,45,171,356,00356.csv,0.48651380611399697,0.07048930049762234,0.2101592929524847
-1,4,45,172,357,00357.csv,0.5005215294589357,0.07048930049762234,0.2101592929524847
1,4,45,173,358,00358.csv,0.5005215294589357,0.07048930049762234,0.2101592929524847
-1,4,45,174,359,00359.csv,0.49087707871587116,0.07048930049762234,0.2101592929524847
1,4,45,175,360,00360.csv,0.49087707871587116,0.07048930049762234,0.2101592929524847
-1,4,45,176,361,00361.csv,0.48849111081073127,0.07048930049762234,0.2101592929524847
1,4,45,177,362,00362.csv,0.48849111081073127,0.07048930049762234,0.2101592929524847
-1,4,45,178,363,00363.csv,0.4813801566060835,0.07048930049762234,0.2101592929524847
1,4,45,179,364,00364.csv,0.4813801566060835,0.07048930049762234,0.2101592929524847
-1,4,45,180,365,00365.csv,0.4743364893670719,0.07048930049762234,0.2101592929524847
0,24,45,181,366,00366.csv,0.4743364893670719,0.07503983580068732,0.22539954767359616
1,4,45,182,367,00367.csv,0.4743364893670719,0.07503983580068732,0.22539954767359616
0,24,45,183,368,00368.csv,0.4743364893670719,0.0713065217554947,0.21412659455063887
-1,4,48,0,369,00369.csv,0.9775722971473684,0.0713065217554947,0.21412659455063887
0,24,48,1,370,00370.csv,0.9775722971473684,0.07509891848378543,0.21490889056029058
1,4,48,2,371,00371.csv,0.9775722971473684,0.07509891848378543,0.21490889056029058
0,24,48,3,372,00372.csv,0.9775722971473684,0.07219267823404202,0.19214327295180314
-1,4,48,4,373,00373.csv,0.9193633456020947,0.07219267823404202,0.19214327295180314
1,4,48,5,374,00374.csv,0.9193633456020947,0.07219267823404202,0.19214327295180314
-1,4,48,6,375,00375.csv,0.9158595726827092,0.07219267823404202,0.19214327295180314
1,4,48,7,376,00376.csv,0.9158595726827092,0.07219267823404202,0.19214327295180314
-1,4,48,8,377,00377.csv,0.9075695931556168,0.07219267823404202,0.19214327295180314
1,4,48,9,378,00378.csv,0.9075695931556168,0.07219267823404202,0.19214327295180314
-1,4,48,10,379,00379.csv,0.900915899099067,0.07219267823404202,0.19214327295180314
1,4,48,11,380,00380.csv,0.900915899099067,0.07219267823404202,0.19214327295180314
-1,4,48,12,381,00381.csv,0.8964794869649616,0.07219267823404202,0.19214327295180314
0,24,48,13,382,00382.csv,0.8964794869649616,0.07564290421308442,0.206413599349174
1,4,48,14,383,00383.csv,0.8964794869649616,0.07564290421308442,0.206413599349174
0,24,48,15,384,00384.csv,0.8964794869649616,0.07222432125442194,0.18064366734822418
-1,4,48,16,385,00385.csv,0.8968008305101434,0.07222432125442194,0.18064366734822418
0,24,48,17,386,00386.csv,0.8968008305101434,0.07623339237782942,0.20167551815271353
1,4,48,18,387,00387.csv,0.8968008305101434,0.07623339237782942,0.20167551815271353
0,24,48,19,388,00388.csv,0.8968008305101434,0.07303600515935826,0.18975764547736626
-1,4,48,20,389,00389.csv,0.8937967756443617,0.07303600515935826,0.18975764547736626
1,4,48,21,390,00390.csv,0.8937967756443617,0.07303600515935826,0.18975764547736626
-1,4,48,22,391,00391.csv,0.88901750518748,0.07303600515935826,0.18975764547736626
1,4,48,23,392,00392.csv,0.88901750518748,0.07303600515935826,0.18975764547736626
-1,4,48,24,393,00393.csv,0.8826268904694913,0.07303600515935826,0.18975764547736626
1,4,48,25,394,00394.csv,0.8826268904694913,0.07303600515935826,0.18975764547736626
-1,4,48,26,395,00395.csv,0.8778641969720815,0.07303600515935826,0.18975764547736626
1,4,48,27,396,00396.csv,0.8778641969720815,0.07303600515935826,0.18975764547736626
-1,4,48,28,397,00397.csv,0.8714065925831278,0.07303600515935826,0.18975764547736626
0,24,48,29,398,00398.csv,0.8714065925831278,0.07696294420188954,0.20887758744140403
1,4,48,30,399,00399.csv,0.8714065925831278,0.07696294420188954,0.20887758744140403
0,24,48,31,400,00400.csv,0.8714065925831278,0.0726296394272473,0.17831160481261382
-1,4,48,32,401,00401.csv,0.8836294855105771,0.0726296394272473,0.17831160481261382
0,24,48,33,402,00402.csv,0.8836294855105771,0.07870431459329258,0.20783077775821374
1,4,48,34,403,00403.csv,0.8836294855105771,0.07870431459329258,0.20783077775821374
0,24,48,35,404,00404.csv,0.8836294855105771,0.07363580996386103,0.17790106609550715
-1,4,48,36,405,00405.csv,0.8833775461652101,0.07363580996386103,0.17790106609550715
1,4,48,37,406,00406.csv,0.8833775461652101,0.07363580996386103,0.17790106609550715
-1,4,48,38,407,00407.csv,0.8772473033939047,0.07363580996386103,0.17790106609550715
1,4,48,39,408,00408.csv,0.8772473033939047,0.07363580996386103,0.17790106609550715
-1,4,48,40,409,00409.csv,0.8719684723575147,0.07363580996386103,0.17790106609550715
1,4,48,41,410,00410.csv,0.8719684723575147,0.07363580996386103,0.17790106609550715
-1,4,48,42,411,00411.csv,0.864981367896215,0.07363580996386103,0.17790106609550715
1,4,48,43,412,00412.csv,0.864981367896215,0.07363580996386103,0.17790106609550715
-1,4,48,44,413,00413.csv,0.8563350041037345,0.07363580996386103,0.17790106609550715
0,24,48,45,414,00414.csv,0.8563350041037345,0.07898720809938295,0.21569851460531142
1,4,48,46,415,00415.csv,0.8563350041037345,0.07898720809938295,0.21569851460531142
0,24,48,47,416,00416.csv,0.8563350041037345,0.0741320134646296,0.1958754169031207
-1,4,48,48,417,00417.csv,0.851868388449174,0.0741320134646296,0.1958754169031207
1,4,48,49,418,00418.csv,0.851868388449174,0.0741320134646296,0.1958754169031207
-1,4,48,50,419,00419.csv,0.0,0.0741320134646296,0.1958754169031207
1,4,48,51,420,00420.csv,0.0,0.0741320134646296,0.1958754169031207
-1,4,48,52,421,00421.csv,0.8638955573176982,0.0741320134646296,0.1958754169031207
1,4,48,53,422,00422.csv,0.8638955573176982,0.0741320134646296,0.1958754169031207
-1,4,48,54,423,00423.csv,0.8408818540246371,0.0741320134646296,0.1958754169031207
1,4,48,55,424,00424.csv,0.8408818540246371,0.0741320134646296,0.1958754169031207
-1,4,48,56,425,00425.csv,0.8377983511376063,0.0741320134646296,0.1958754169031207
0,24,48,57,426,00426.csv,0.8377983511376063,0.07895464683028124,0.20480745941966066
1,4,48,58,427,00427.csv,0.8377983511376063,0.07895464683028124,0.20480745941966066
0,24,48,59,428,00428.csv,0.8377983511376063,0.07807251013645015,0.19164285004927398
-1,4,48,60,429,00429.csv,0.8316114299478875,0.07807251013645015,0.19164285004927398
1,4,48,61,430,00430.csv,0.8316114299478875,0.07807251013645015,0.19164285004927398
-1,4,48,62,431,00431.csv,0.8327012546638056,0.07807251013645015,0.19164285004927398
1,4,48,63,432,00432.csv,0.8327012546638056,0.07807251013645015,0.19164285004927398
-1,4,48,64,433,00433.csv,0.8253218937303543,0.07807251013645015,0.19164285004927398
1,4,48,65,434,00434.csv,0.8253218937303543,0.07807251013645015,0.19164285004927398
-1,4,48,66,435,00435.csv,0.8221070840003004,0.07807251013645015,0.19164285004927398
1,4,48,67,436,00436.csv,0.8221070840003004,0.07807251013645015,0.19164285004927398
-1,4,48,68,437,00437.csv,0.8213456742282407,0.07807251013645015,0.19164285004927398
0,24,48,69,438,00438.csv,0.8213456742282407,0.07822882556815723,0.22014104332562948
1,4,48,70,439,00439.csv,0.8213456742282407,0.07822882556815723,0.22014104332562948
0,24,48,71,440,00440.csv,0.8213456742282407,0.07591379517828398,0.19368037607166827
-1,4,48,72,441,00441.csv,0.815104351665177,0.07591379517828398,0.19368037607166827
1,4,48,73,442,00442.csv,0.815104351665177,0.07591379517828398,0.19368037607166827
-1,4,48,74,443,00443.csv,0.8167635065811079,0.07591379517828398,0.19368037607166827
1,4,48,75,444,00444.csv,0.8167635065811079,0.07591379517828398,0.19368037607166827
-1,4,48,76,445,00445.csv,0.8105620288941996,0.07591379517828398,0.19368037607166827
1,4,48,77,446,00446.csv,0.8105620288941996,0.07591379517828398,0.19368037607166827
-1,4,48,78,447,00447.csv,0.8037866942819573,0.07591379517828398,0.19368037607166827
1,4,48,79,448,00448.csv,0.8037866942819573,0.07591379517828398,0.19368037607166827
-1,4,48,80,449,00449.csv,0.8064901479207041,0.07591379517828398,0.19368037607166827
0,24,48,81,450,00450.csv,0.8064901479207041,0.07904400604132068,0.21751074608892373
1,4,48,82,451,00451.csv,0.8064901479207041,0.07904400604132068,0.21751074608892373
0,24,48,83,452,00452.csv,0.8064901479207041,0.07694499543861821,0.18629182600744396
-1,4,48,84,453,00453.csv,0.8345202469777867,0.07694499543861821,0.18629182600744396
0,24,48,85,454,00454.csv,0.8345202469777867,0.07775759013511296,0.2141388975106754
1,4,48,86,455,00455.csv,0.8345202469777867,0.07775759013511296,0.2141388975106754
0,24,48,87,456,00456.csv,0.8345202469777867,0.07587969962895627,0.19081101066730485
-1,4,48,88,457,00457.csv,0.8394338615313337,0.07587969962895627,0.19081101066730485
1,4,48,89,458,00458.csv,0.8394338615313337,0.07587969962895627,0.19081101066730485
-1,4,48,90,459,00459.csv,0.8280599193543663,0.07587969962895627,0.19081101066730485
1,4,48,91,460,00460.csv,0.8280599193543663,0.07587969962895627,0.19081101066730485
-1,4,48,92,461,00461.csv,0.827552960616311,0.07587969962895627,0.19081101066730485
1,4,48,93,462,00462.csv,0.827552960616311,0.07587969962895627,0.19081101066730485
-1,4,48,94,463,00463.csv,0.8186064554852917,0.07587969962895627,0.19081101066730485
1,4,48,95,464,00464.csv,0.8186064554852917,0.07587969962895627,0.19081101066730485
-1,4,48,96,465,00465.csv,0.811194334977145,0.07587969962895627,0.19081101066730485
0,24,48,97,466,00466.csv,0.811194334977145,0.0802818932370414,0.22687723221778844
1,4,48,98,467,00467.csv,0.811194334977145,0.0802818932370414,0.22687723221778844
0,24,48,99,468,00468.csv,0.811194334977145,0.07567003809915833,0.1951540524650382
-1,4,48,100,469,00469.csv,0.8103581050095121,0.07567003809915833,0.1951540524650382
1,4,48,101,470,00470.csv,0.8103581050095121,0.07567003809915833,0.1951540524650382
-1,4,48,102,471,00471.csv,0.81004196676531,0.07567003809915833,0.1951540524650382
1,4,48,103,472,00472.csv,0.81004196676531,0.07567003809915833,0.1951540524650382
-1,4,48,104,473,00473.csv,0.8020417301639577,0.07567003809915833,0.1951540524650382
1,4,48,105,474,00474.csv,0.8020417301639577,0.07567003809915833,0.1951540524650382
-1,4,48,106,475,00475.csv,0.7994960780750013,0.07567003809915833,0.1951540524650382
1,4,48,107,476,00476.csv,0.7994960780750013,0.07567003809915833,0.1951540524650382
-1,4,48,108,477,00477.csv,0.7969071440474844,0.07567003809915833,0.1951540524650382
0,24,48,109,478,00478.csv,0.7969071440474844,0.0793498566710864,0.22523067997682325
1,4,48,110,479,00479.csv,0.7969071440474844,0.0793498566710864,0.22523067997682325
0,24,48,111,480,00480.csv,0.7969071440474844,0.0762912236411235,0.19847659095251838
-1,4,48,112,481,00481.csv,0.7901770279804046,0.0762912236411235,0.19847659095251838
1,4,48,113,482,00482.csv,0.7901770279804046,0.0762912236411235,0.19847659095251838
-1,4,48,114,483,00483.csv,0.7860746284952557,0.0762912236411235,0.19847659095251838
1,4,48,115,484,00484.csv,0.7860746284952557,0.0762912236411235,0.19847659095251838
-1,4,48,116,485,00485.csv,0.7908223748692534,0.0762912236411235,0.19847659095251838
1,4,48,117,486,00486.csv,0.7908223748692534,0.0762912236411235,0.19847659095251838
-1,4,48,118,487,00487.csv,0.7864438160724503,0.0762912236411235,0.19847659095251838
1,4,48,119,488,00488.csv,0.7864438160724503,0.0762912236411235,0.19847659095251838
-1,4,48,120,489,00489.csv,0.7833761593609829,0.0762912236411235,0.19847659095251838
0,24,48,121,490,00490.csv,0.7833761593609829,0.08154794778576063,0.22564845170631648
1,4,48,122,491,00491.csv,0.7833761593609829,0.08154794778576063,0.22564845170631648
0,24,48,123,492,00492.csv,0.7833761593609829,0.0775531483113982,0.2122774940922087
-1,4,48,124,493,00493.csv,0.7846138586020117,0.0775531483113982,0.2122774940922087
1,4,48,125,494,00494.csv,0.7846138586020117,0.0775531483113982,0.2122774940922087
-1,4,48,126,495,00495.csv,0.7759516320187002,0.0775531483113982,0.2122774940922087
1,4,48,127,496,00496.csv,0.7759516320187002,0.0775531483113982,0.2122774940922087
-1,4,48,128,497,00497.csv,0.7812099737737488,0.0775531483113982,0.2122774940922087
1,4,48,129,498,00498.csv,0.7812099737737488,0.0775531483113982,0.2122774940922087
-1,4,48,130,499,00499.csv,0.7690347347112345,0.0775531483113982,0.2122774940922087
1,4,48,131,500,00500.csv,0.7690347347112345,0.0775531483113982,0.2122774940922087
-1,4,48,132,501,00501.csv,0.0,0.0775531483113982,0.2122774940922087
0,24,48,133,502,00502.csv,0.0,0.0803488748118423,0.21773614230289767
1,4,48,134,503,00503.csv,0.0,0.0803488748118423,0.21773614230289767
0,24,48,135,504,00504.csv,0.0,0.07609280102105695,0.21023351185258782
-1,4,48,136,505,00505.csv,0.8150797510510015,0.07609280102105695,0.21023351185258782
0,24,48,137,506,00506.csv,0.8150797510510015,0.08081600243748731,0.22643363788068016
1,4,48,138,507,00507.csv,0.8150797510510015,0.08081600243748731,0.22643363788068016
0,24,48,139,508,00508.csv,0.8150797510510015,0.0773027619855099,0.2072305127793986
-1,4,48,140,509,00509.csv,0.8179646940606901,0.0773027619855099,0.2072305127793986
1,4,48,141,510,00510.csv,0.8179646940606901,0.0773027619855099,0.2072305127793986
-1,4,48,142,511,00511.csv,0.8097116373031656,0.0773027619855099,0.2072305127793986
1,4,48,143,512,00512.csv,0.8097116373031656,0.0773027619855099,0.2072305127793986
-1,4,48,144,513,00513.csv,0.8032603208497405,0.0773027619855099,0.2072305127793986
1,4,48,145,514,00514.csv,0.8032603208497405,0.0773027619855099,0.2072305127793986
-1,4,48,146,515,00515.csv,0.8028797998652619,0.0773027619855099,0.2072305127793986
1,4,48,147,516,00516.csv,0.8028797998652619,0.0773027619855099,0.2072305127793986
-1,4,48,148,517,00517.csv,0.7978610910319387,0.0773027619855099,0.2072305127793986
0,24,48,149,518,00518.csv,0.7978610910319387,0.08031623024641271,0.2234783459351502
1,4,48,150,519,00519.csv,0.7978610910319387,0.08031623024641271,0.2234783459351502
0,24,48,151,520,00520.csv,0.7978610910319387,0.07582825914081875,0.2128644447840386
-1,4,48,152,521,00521.csv,0.8008996917610487,0.07582825914081875,0.2128644447840386
0,24,48,153,522,00522.csv,0.8008996917610487,0.08044245012508246,0.22126682220501612
1,4,48,154,523,00523.csv,0.8008996917610487,0.08044245012508246,0.22126682220501612
0,24,48,155,524,00524.csv,0.8008996917610487,0.076884883564793,0.20865220383292338
-1,4,48,156,525,00525.csv,0.8058858889313106,0.076884883564793,0.20865220383292338
1,4,48,157,526,00526.csv,0.8058858889313106,0.076884883564793,0.20865220383292338
-1,4,48,158,527,00527.csv,0.8012648906546773,0.076884883564793,0.20865220383292338
1,4,48,159,528,00528.csv,0.8012648906546773,0.076884883564793,0.20865220383292338
-1,4,48,160,529,00529.csv,0.7927880379545266,0.076884883564793,0.20865220383292338
1,4,48,161,530,00530.csv,0.7927880379545266,0.076884883564793,0.20865220383292338
-1,4,48,162,531,00531.csv,0.7921841377799879,0.076884883564793,0.20865220383292338
1,4,48,163,532,00532.csv,0.7921841377799879,0.076884883564793,0.20865220383292338
-1,4,48,164,533,00533.csv,0.0,0.076884883564793,0.20865220383292338
0,24,48,165,534,00534.csv,0.0,0.07962348198164276,0.1995319389642607
1,4,48,166,535,00535.csv,0.0,0.07962348198164276,0.1995319389642607
0,24,48,167,536,00536.csv,0.0,0.07849003558232914,0.2095546004830297
-1,4,48,168,537,00537.csv,0.8328541015445919,0.07849003558232914,0.2095546004830297
0,24,48,169,538,00538.csv,0.8328541015445919,0.07826414778702459,0.21693118518011167
1,4,48,170,539,00539.csv,0.8328541015445919,0.07826414778702459,0.21693118518011167
0,24,48,171,540,00540.csv,0.8328541015445919,0.07700809985151498,0.1983445253637753
-1,4,48,172,541,00541.csv,0.8193930012543513,0.07700809985151498,0.1983445253637753
1,4,48,173,542,00542.csv,0.8193930012543513,0.07700809985151498,0.1983445253637753
-1,4,48,174,543,00543.csv,0.813378090379151,0.07700809985151498,0.1983445253637753
1,4,48,175,544,00544.csv,0.813378090379151,0.07700809985151498,0.1983445253637753
-1,4,48,176,545,00545.csv,0.8118132452046799,0.07700809985151498,0.1983445253637753
